Time,EngineSpeed,ShipTrim,ShipDraft,WindSpeed,WindDirection,WaterSpeed,FuelConsumptionRate,ShipSpeed,Latitude,Longitude
1900-01-01 07:39:08,75,1.73,8.325,10.1944,352,-0.888,0.9853,7.5684,30.09,123.04
1900-01-01 07:39:18,75,1.81,8.325,10.4167,349,-0.891,0.9871,7.5669,30.09,123.04
1900-01-01 07:39:28,75,1.75,8.345,10.4444,349,-0.891,0.9924,7.5669,30.09,123.04
1900-01-01 07:39:40,75,1.99,8.275,10.25,349,-0.988,0.9843,7.5684,30.09,123.04
1900-01-01 07:39:50,75,1.8,8.3,9.8333,351,-0.985,0.9877,7.57,30.09,123.04
1900-01-01 07:40:00,75,1.83,8.305,9.9444,348,-0.981,0.9822,7.572,30.09,123.04
1900-01-01 07:40:12,75,2.13,8.195,9.6667,352,-0.981,0.9887,7.572,30.09,123.04
1900-01-01 07:40:22,75,1.6,8.35,10.0556,353,-0.983,0.9676,7.571,30.09,123.04
1900-01-01 07:40:32,75,2.03,8.265,10.2222,351,-0.883,0.9945,7.571,30.09,123.04
1900-01-01 07:40:45,75,1.85,8.225,10.0833,352,-0.801,0.9822,7.5618,30.09,123.04
1900-01-01 07:40:55,75,1.64,8.38,10.2222,351,-0.806,0.9897,7.5592,30.09,123.04
1900-01-01 07:41:05,75,1.96,8.28,10.1944,351,-0.892,0.9942,7.5664,30.09,123.04
1900-01-01 07:41:15,75,2.01,8.285,10.0278,353,-0.897,0.9884,7.5638,30.09,123.04
1900-01-01 07:41:27,75,2.0,8.26,10.2222,353,-0.887,0.9793,7.569,30.09,123.04
1900-01-01 07:41:37,75,1.91,8.265,9.8333,352,-0.799,0.986,7.5628,30.09,123.04
1900-01-01 07:41:47,75,2.17,8.165,10.0278,353,-0.799,0.9798,7.5628,30.09,123.04
1900-01-01 07:41:59,75,1.77,8.245,10.2778,351,-0.898,0.987,7.5633,30.09,123.04
1900-01-01 07:42:09,75,1.81,8.255,10.25,352,-0.884,0.9903,7.5705,30.09,123.04
1900-01-01 07:42:19,75,1.87,8.325,10.3611,351,-0.784,0.9842,7.5705,30.09,123.04
1900-01-01 07:42:31,75,2.05,8.225,10.25,351,-0.784,0.9927,7.5705,30.09,123.04
1900-01-01 07:42:41,75,1.75,8.325,10.3056,345,-0.822,1.0624,7.551,30.1,123.04
1900-01-01 07:42:51,75,1.85,8.285,10.4722,345,-0.803,1.0746,7.5607,30.1,123.04
1900-01-01 07:43:01,76,2.14,8.21,10.1389,345,-0.914,1.0574,7.5551,30.1,123.04
1900-01-01 07:43:13,75,1.94,8.27,9.8056,351,-0.914,0.9714,7.5551,30.1,123.04
1900-01-01 07:43:23,75,1.84,8.23,10.2222,348,-0.914,0.9709,7.5551,30.1,123.04
1900-01-01 07:43:33,75,1.79,8.325,10.25,345,-0.814,1.0431,7.5551,30.1,123.04
1900-01-01 07:43:45,75,1.75,8.275,10.4722,345,-0.914,1.0981,7.5551,30.1,123.04
1900-01-01 07:43:55,75,1.95,8.305,10.4167,345,-0.814,1.037,7.5551,30.1,123.04
1900-01-01 07:44:05,75,1.8,8.3,10.0833,344,-0.679,0.9599,7.5731,30.1,123.04
1900-01-01 07:44:17,76,1.66,8.33,9.6667,345,-0.689,0.9606,7.5679,30.1,123.04
1900-01-01 07:44:27,75,1.88,8.2,9.9722,348,-0.684,0.9124,7.5705,30.1,123.04
1900-01-01 07:44:37,75,1.82,8.26,10.0278,349,-0.804,0.9221,7.5602,30.1,123.04
1900-01-01 07:44:47,75,1.71,8.285,9.6111,346,-0.785,0.9654,7.5185,30.1,123.04
1900-01-01 07:44:59,75,1.87,8.295,9.4167,352,-0.787,0.9802,7.5175,30.1,123.04
1900-01-01 07:45:09,75,1.94,8.16,9.7222,349,-0.8,0.9277,7.5108,30.1,123.04
1900-01-01 07:45:19,75,1.63,8.335,9.9444,353,-0.7,0.9567,7.5108,30.1,123.04
1900-01-01 07:45:31,76,1.99,8.275,9.9167,351,-0.799,1.0235,7.4599,30.1,123.04
1900-01-01 07:45:41,75,1.99,8.255,9.9722,351,-0.756,1.0077,7.482,30.1,123.04
1900-01-01 07:45:51,75,1.85,8.325,9.4167,352,-0.636,0.9814,7.4923,30.1,123.04
1900-01-01 07:46:03,75,1.81,8.335,9.9167,352,-0.623,0.9985,7.499,30.1,123.04
1900-01-01 07:46:13,75,1.82,8.29,9.6944,355,-0.598,1.0002,7.5119,30.1,123.04
1900-01-01 07:46:23,75,1.89,8.275,9.8611,352,-0.682,1.0063,7.5201,30.1,123.04
1900-01-01 07:46:35,75,1.62,8.36,9.8889,353,-0.772,1.0068,7.5252,30.1,123.04
1900-01-01 07:46:45,75,2.0,8.23,10.0,353,-0.761,0.9913,7.5309,30.11,123.04
1900-01-01 07:46:55,75,1.67,8.295,10.3056,353,-0.761,0.9998,7.5309,30.11,123.04
1900-01-01 07:47:05,75,1.88,8.34,10.3889,352,-0.817,0.998,7.5535,30.11,123.04
1900-01-01 07:47:17,75,1.86,8.33,10.4444,352,-0.809,0.9959,7.5576,30.11,123.04
1900-01-01 07:47:27,75,1.78,8.31,10.2778,355,-0.823,1.0027,7.5504,30.11,123.04
1900-01-01 07:47:37,75,1.95,8.245,10.1389,352,-0.923,0.9982,7.5504,30.11,123.04
1900-01-01 07:47:49,75,1.63,8.365,10.1667,353,-0.89,0.9894,7.5674,30.11,123.04
1900-01-01 07:47:59,75,2.08,8.19,10.2222,352,-0.88,0.9849,7.5726,30.11,123.04
1900-01-01 07:48:09,75,1.84,8.28,10.0833,355,-0.761,0.9962,7.5823,30.11,123.04
1900-01-01 07:48:21,75,2.03,8.235,9.8056,353,-0.861,0.9975,7.5823,30.11,123.04
1900-01-01 07:48:31,75,1.58,8.34,10.1111,352,-0.855,0.9886,7.5854,30.11,123.04
1900-01-01 07:48:41,75,1.99,8.295,10.3056,351,-0.844,0.9973,7.5911,30.11,123.04
1900-01-01 07:48:51,75,1.95,8.255,10.2778,351,-0.832,0.987,7.5972,30.11,123.04
1900-01-01 07:49:03,75,2.14,8.2,10.0833,353,-0.833,0.9847,7.5967,30.11,123.04
1900-01-01 07:49:13,75,1.89,8.215,9.75,351,-0.833,0.9903,7.5967,30.11,123.04
1900-01-01 07:49:23,75,1.85,8.355,10.1111,353,-0.833,0.9912,7.5967,30.11,123.04
1900-01-01 07:49:36,75,1.96,8.22,9.9444,355,-0.9,0.9831,7.6137,30.11,123.04
1900-01-01 07:49:46,75,2.02,8.24,9.9722,349,-0.908,0.9914,7.6096,30.11,123.04
1900-01-01 07:49:56,75,1.97,8.235,10.1667,355,-0.908,0.9772,7.6096,30.11,123.04
1900-01-01 07:50:08,76,1.94,8.21,9.6944,352,-0.928,0.9878,7.5993,30.11,123.04
1900-01-01 07:50:18,75,1.82,8.25,9.6944,351,-0.978,0.9644,7.625,30.11,123.04
1900-01-01 07:50:28,75,1.76,8.34,9.7222,353,-0.993,0.9891,7.6173,30.11,123.04
1900-01-01 07:50:38,75,1.88,8.23,9.8056,351,-0.97,0.9709,7.6291,30.11,123.04
1900-01-01 07:50:50,75,1.8,8.32,9.4722,352,-0.97,0.9763,7.6291,30.11,123.04
1900-01-01 07:51:00,75,1.97,8.245,9.8611,353,-0.964,0.9725,7.6322,30.12,123.04
1900-01-01 07:51:10,75,1.91,8.265,10.0278,351,-0.964,0.9781,7.6322,30.12,123.04
1900-01-01 07:51:22,75,1.91,8.245,9.5833,358,-0.964,0.9795,7.6322,30.12,123.04
1900-01-01 07:51:32,75,1.89,8.275,9.5,358,-0.945,0.9853,7.642,30.12,123.04
1900-01-01 07:51:42,75,2.03,8.195,9.8056,358,-0.839,0.9813,7.6451,30.12,123.04
1900-01-01 07:51:54,75,1.85,8.285,10.1667,356,-0.846,0.9747,7.6415,30.12,123.03
1900-01-01 07:52:04,75,1.61,8.375,10.2778,353,-0.857,0.9795,7.6358,30.12,123.03
1900-01-01 07:52:14,75,1.93,8.285,10.1389,352,-0.866,0.9868,7.6312,30.12,123.03
1900-01-01 07:52:26,75,1.94,8.21,9.6389,355,-0.862,0.9806,7.6333,30.12,123.03
1900-01-01 07:52:36,75,1.69,8.355,9.5278,353,-0.875,0.9778,7.6266,30.12,123.03
1900-01-01 07:52:46,75,2.26,8.11,9.6944,352,-0.875,0.9789,7.6266,30.12,123.03
1900-01-01 07:52:56,75,1.37,8.425,9.5833,355,-0.86,0.9854,7.6343,30.12,123.03
1900-01-01 07:53:08,75,2.13,8.255,9.7222,353,-0.833,0.9749,7.6482,30.12,123.03
1900-01-01 07:53:18,75,1.78,8.3,9.75,353,-0.845,0.9835,7.642,30.12,123.03
1900-01-01 07:53:28,75,1.84,8.3,9.6111,355,-0.826,0.9753,7.6518,30.12,123.03
1900-01-01 07:53:40,75,1.92,8.3,9.5833,356,-0.942,0.9827,7.6435,30.12,123.03
1900-01-01 07:53:50,75,1.97,8.235,9.6944,358,-0.942,0.9849,7.6435,30.12,123.03
1900-01-01 07:54:00,75,1.95,8.195,9.8611,356,-0.937,0.9832,7.6461,30.12,123.03
1900-01-01 07:54:12,75,1.86,8.26,9.8333,355,-0.837,0.9748,7.6461,30.12,123.03
1900-01-01 07:54:22,75,1.8,8.27,9.9444,353,-0.837,0.9833,7.6461,30.12,123.03
1900-01-01 07:54:32,75,1.88,8.3,9.8056,355,-0.837,0.9792,7.6461,30.12,123.03
1900-01-01 07:54:42,75,1.68,8.36,9.8333,355,-0.837,0.9791,7.6461,30.12,123.03
1900-01-01 07:54:54,75,1.91,8.275,9.9167,355,-0.719,0.9801,7.6554,30.13,123.03
1900-01-01 07:55:04,75,1.84,8.26,9.6667,355,-0.724,0.9871,7.6528,30.13,123.03
1900-01-01 07:55:14,75,1.92,8.24,9.75,353,-0.71,0.9776,7.66,30.13,123.03
1900-01-01 07:55:26,75,1.89,8.265,9.8611,352,-0.71,0.9805,7.66,30.13,123.03
1900-01-01 07:55:36,76,2.04,8.23,9.7222,353,-0.81,0.9737,7.66,30.13,123.03
1900-01-01 07:55:46,75,1.69,8.285,9.3889,356,-0.799,0.9739,7.6657,30.13,123.03
1900-01-01 07:55:58,75,1.94,8.3,9.1667,356,-0.813,0.9743,7.6585,30.13,123.03
1900-01-01 07:56:08,75,1.88,8.23,9.4167,353,-0.796,0.978,7.6672,30.13,123.03
1900-01-01 07:56:18,75,1.9,8.27,9.5556,355,-0.796,0.9731,7.6672,30.13,123.03
1900-01-01 07:56:28,75,1.96,8.21,9.3056,355,-0.779,0.9724,7.676,30.13,123.03
1900-01-01 07:56:40,75,1.72,8.37,9.2222,353,-0.688,0.9751,7.6713,30.13,123.03
1900-01-01 07:56:50,75,2.26,8.23,9.3889,355,-0.657,0.9701,7.6873,30.13,123.03
1900-01-01 07:57:00,76,1.91,8.235,9.3611,355,-0.78,0.9867,7.6754,30.13,123.03
1900-01-01 07:57:12,76,1.74,8.3,9.25,353,-0.679,0.9764,7.676,30.13,123.03
1900-01-01 07:57:22,75,2.09,8.245,8.8889,356,-0.676,0.9828,7.6775,30.13,123.03
1900-01-01 07:57:32,75,1.89,8.195,9.5,356,-0.675,0.9717,7.678,30.13,123.03
1900-01-01 07:57:44,75,1.83,8.295,9.8889,352,-0.68,0.9831,7.6754,30.13,123.03
1900-01-01 07:57:54,75,1.91,8.295,9.8056,356,-0.68,0.9811,7.6754,30.13,123.03
1900-01-01 07:58:04,75,2.15,8.185,9.3889,356,-0.687,0.9808,7.6718,30.13,123.03
1900-01-01 07:58:16,75,2.12,8.24,9.4444,355,-0.773,0.9796,7.679,30.13,123.03
1900-01-01 07:58:26,75,2.36,8.14,9.4167,353,-0.673,0.9923,7.679,30.13,123.03
1900-01-01 07:58:36,75,2.19,8.235,9.2778,353,-0.673,0.9756,7.679,30.13,123.03
1900-01-01 07:58:46,75,2.16,8.2,9.7222,356,-0.589,0.9862,7.6708,30.14,123.03
1900-01-01 07:58:59,75,2.19,8.125,9.4444,355,-0.74,0.9753,7.696,30.14,123.03
1900-01-01 07:59:09,75,1.59,8.385,9.3056,355,-0.656,0.9834,7.6878,30.14,123.03
1900-01-01 07:59:19,75,2.0,8.23,9.0556,0,-0.673,0.9774,7.679,30.14,123.03
1900-01-01 07:59:31,75,1.76,8.33,9.1944,356,-0.646,0.9837,7.6929,30.14,123.03
1900-01-01 07:59:41,75,2.31,8.125,9.0278,355,-0.749,0.9795,7.6914,30.14,123.03
1900-01-01 07:59:51,75,1.59,8.375,9.0278,351,-0.649,0.9788,7.6914,30.14,123.03
1900-01-01 08:00:03,75,1.99,8.285,9.5,353,-0.649,0.976,7.6914,30.14,123.03
1900-01-01 08:00:13,75,1.87,8.295,9.4167,355,-0.649,0.9936,7.6914,30.14,123.03
1900-01-01 08:00:23,75,2.32,8.12,9.5278,355,-0.749,0.9787,7.6914,30.14,123.03
1900-01-01 08:00:33,75,1.62,8.33,9.5,355,-0.649,0.983,7.6914,30.14,123.03
1900-01-01 08:00:45,75,1.84,8.26,9.3889,356,-0.669,0.9783,7.6811,30.14,123.03
1900-01-01 08:00:55,75,1.69,8.335,9.0833,0,-0.671,0.9757,7.6801,30.14,123.03
1900-01-01 08:01:05,75,1.86,8.24,9.1111,358,-0.671,0.9922,7.6801,30.14,123.03
1900-01-01 08:01:17,75,2.05,8.165,9.5,356,-0.671,0.9869,7.6801,30.14,123.03
1900-01-01 08:01:27,75,1.67,8.335,9.5278,356,-0.661,0.9776,7.6852,30.14,123.03
1900-01-01 08:01:37,62,2.01,8.245,9.5,358,-0.682,0.6883,7.6744,30.14,123.03
1900-01-01 08:01:49,61,1.8,8.33,9.3889,356,-0.803,0.3649,7.5607,30.14,123.03
1900-01-01 08:01:59,61,1.96,8.25,9.3889,356,-0.629,0.3903,7.5473,30.14,123.03
1900-01-01 08:02:09,62,1.73,8.245,9.1667,356,-0.777,0.4132,7.3683,30.14,123.03
1900-01-01 08:02:19,61,1.68,8.28,9.0278,356,-0.849,0.4249,7.2798,30.14,123.03
1900-01-01 08:02:31,61,1.69,8.315,8.9722,355,-0.852,0.4386,7.1754,30.14,123.03
1900-01-01 08:02:41,62,1.87,8.245,8.8611,353,-0.552,0.4428,7.1754,30.14,123.03
1900-01-01 08:02:51,62,1.85,8.275,8.6111,0,-0.352,0.4629,7.1754,30.14,123.03
1900-01-01 08:03:03,62,2.08,8.18,8.7778,359,-0.551,0.4711,7.0216,30.15,123.03
1900-01-01 08:03:13,61,1.94,8.21,8.6944,358,-0.735,0.4839,6.9269,30.15,123.03
1900-01-01 08:03:23,62,1.78,8.3,8.5278,356,-0.741,0.489,6.8724,30.15,123.03
1900-01-01 08:03:35,61,2.09,8.235,8.5556,358,-0.834,0.4959,6.7731,30.15,123.03
1900-01-01 08:03:45,61,2.2,8.1,8.5833,358,-0.734,0.5048,6.7731,30.15,123.03
1900-01-01 08:03:55,62,1.68,8.27,8.4444,359,-0.735,0.5128,6.7212,30.15,123.03
1900-01-01 08:04:07,61,1.73,8.275,8.25,359,-0.635,0.5075,6.7212,30.15,123.03
1900-01-01 08:04:17,62,2.16,8.1,8.1944,3,-0.827,0.5163,6.6224,30.15,123.03
1900-01-01 08:04:27,61,1.63,8.285,8.0833,358,-0.727,0.5224,6.6224,30.15,123.03
1900-01-01 08:04:37,61,2.22,8.15,8.2778,359,-0.873,0.5163,6.5473,30.15,123.03
1900-01-01 08:04:49,61,2.23,8.115,8.4167,358,-0.947,0.5281,6.5092,30.15,123.03
1900-01-01 08:04:59,61,1.79,8.245,8.5833,359,-0.868,0.5397,6.4984,30.15,123.03
1900-01-01 08:05:09,61,1.91,8.195,8.6667,359,-0.978,0.5364,6.4418,30.15,123.03
1900-01-01 08:05:21,62,1.66,8.32,8.6111,0,-0.832,0.5408,6.414,30.15,123.03
1900-01-01 08:05:31,61,2.28,8.13,8.6944,0,-0.874,0.5459,6.3924,30.15,123.03
1900-01-01 08:05:41,62,1.94,8.22,8.6389,359,-0.774,0.5506,6.3924,30.15,123.03
1900-01-01 08:05:53,61,2.12,8.12,8.5,358,-0.839,0.5428,6.359,30.15,123.03
1900-01-01 08:06:03,62,2.17,8.105,8.4167,359,-0.739,0.551,6.359,30.15,123.03
1900-01-01 08:06:13,61,1.94,8.23,8.6111,358,-0.833,0.5582,6.3106,30.15,123.03
1900-01-01 08:06:23,61,2.06,8.19,8.5833,0,-0.833,0.5569,6.3106,30.15,123.03
1900-01-01 08:06:35,62,1.57,8.355,8.5833,356,-0.887,0.558,6.2829,30.15,123.03
1900-01-01 08:06:45,62,2.07,8.135,8.4444,358,-0.787,0.5531,6.2829,30.15,123.03
1900-01-01 08:06:55,61,1.88,8.18,8.3056,0,-0.885,0.5645,6.2324,30.15,123.03
1900-01-01 08:07:07,61,1.75,8.285,8.5833,0,-0.796,0.5618,6.2268,30.15,123.03
1900-01-01 08:07:17,62,1.93,8.205,8.5556,358,-0.796,0.5661,6.2268,30.15,123.03
1900-01-01 08:07:27,62,2.0,8.18,8.4444,359,-0.758,0.5561,6.1949,30.15,123.03
1900-01-01 08:07:40,61,2.05,8.155,8.5278,358,-0.784,0.5533,6.1815,30.16,123.03
1900-01-01 08:07:49,61,1.92,8.14,8.5278,359,-0.699,0.5647,6.1738,30.16,123.03
1900-01-01 08:07:59,62,2.39,8.035,8.4167,356,-0.699,0.5649,6.1738,30.16,123.03
1900-01-01 08:08:10,61,2.04,8.12,8.25,359,-0.719,0.5689,6.1635,30.16,123.03
1900-01-01 08:08:22,61,1.97,8.205,8.4722,358,-0.758,0.5703,6.1434,30.16,123.03
1900-01-01 08:08:32,62,1.75,8.275,8.25,359,-0.674,0.5782,6.1352,30.16,123.03
1900-01-01 08:08:42,62,2.04,8.13,8.1944,359,-0.683,0.5695,6.1306,30.16,123.03
1900-01-01 08:08:54,61,2.14,8.11,8.1389,2,-0.673,0.5757,6.1357,30.16,123.03
1900-01-01 08:09:04,62,2.04,8.18,8.0833,358,-0.689,0.5813,6.1275,30.16,123.03
1900-01-01 08:09:14,61,1.81,8.205,8.2778,359,-0.711,0.5831,6.1162,30.16,123.03
1900-01-01 08:09:26,62,1.98,8.18,8.3611,356,-0.705,0.5683,6.1193,30.16,123.03
1900-01-01 08:09:36,62,2.2,8.13,8.25,359,-0.705,0.5744,6.1193,30.16,123.03
1900-01-01 08:09:46,61,2.03,8.245,7.8611,359,-0.711,0.5839,6.1162,30.16,123.03
1900-01-01 08:09:58,61,2.35,8.055,8.0556,356,-0.711,0.5746,6.1162,30.16,123.03
1900-01-01 08:10:08,61,2.23,8.115,8.1111,358,-0.804,0.5819,6.1198,30.16,123.03
1900-01-01 08:10:18,61,1.85,8.175,7.9722,359,-0.804,0.5854,6.1198,30.16,123.03
1900-01-01 08:10:28,61,1.91,8.185,8.1111,359,-0.704,0.5802,6.1198,30.16,123.03
1900-01-01 08:10:40,62,1.99,8.135,8.2778,358,-0.821,0.5866,6.111,30.16,123.03
1900-01-01 08:10:50,62,2.11,8.135,8.3056,359,-0.821,0.592,6.111,30.16,123.03
1900-01-01 08:11:00,61,1.92,8.14,8.3056,2,-0.923,0.581,6.11,30.16,123.03
1900-01-01 08:11:12,61,1.66,8.26,8.3333,0,-0.823,0.584,6.11,30.16,123.03
1900-01-01 08:11:22,62,2.03,8.205,8.25,356,-0.927,0.5872,6.1079,30.16,123.03
1900-01-01 08:11:32,61,1.92,8.22,8.0833,356,-0.927,0.5842,6.1079,30.16,123.03
1900-01-01 08:11:44,62,2.06,8.18,7.9722,359,-0.915,0.5823,6.1141,30.16,123.03
1900-01-01 08:11:54,61,2.18,8.12,8.3611,2,-0.915,0.5782,6.1141,30.16,123.03
1900-01-01 08:12:04,61,1.88,8.2,8.25,358,-0.915,0.5795,6.1141,30.16,123.03
1900-01-01 08:12:14,62,2.3,8.12,8.1111,356,-0.915,0.5773,6.1141,30.16,123.03
1900-01-01 08:12:26,62,2.37,8.115,8.2222,359,-0.946,0.5725,6.0982,30.16,123.03
1900-01-01 08:12:36,61,2.06,8.11,8.25,2,-0.929,0.576,6.1069,30.16,123.03
1900-01-01 08:12:46,61,1.9,8.19,8.1944,359,-0.943,0.5769,6.0997,30.16,123.03
1900-01-01 08:12:58,61,2.03,8.135,8.1944,0,-0.843,0.5837,6.0997,30.16,123.03
1900-01-01 08:13:08,61,1.99,8.175,8.3611,356,-0.943,0.5813,6.0997,30.16,123.03
1900-01-01 08:13:18,62,2.04,8.13,8.1944,358,-0.962,0.5748,6.0899,30.17,123.03
1900-01-01 08:13:30,61,2.09,8.105,8.3056,359,-0.963,0.5795,6.0894,30.17,123.03
1900-01-01 08:13:40,62,1.88,8.19,8.2778,358,-0.963,0.5832,6.0894,30.17,123.03
1900-01-01 08:13:50,61,2.12,8.11,8.4167,359,-0.973,0.5688,6.0843,30.17,123.03
1900-01-01 08:14:00,62,1.94,8.22,8.5833,358,-0.982,0.5709,6.0797,30.17,123.03
1900-01-01 08:14:12,61,2.33,8.055,8.5,358,-0.98,0.5749,6.0807,30.17,123.03
1900-01-01 08:14:22,62,1.94,8.16,8.5556,0,-1.08,0.5816,6.0807,30.17,123.03
1900-01-01 08:14:32,61,1.76,8.25,8.5556,358,-1.119,0.5821,6.0606,30.17,123.03
1900-01-01 08:14:44,61,2.12,8.13,8.4722,359,-1.119,0.5716,6.0606,30.17,123.03
1900-01-01 08:14:54,61,2.22,8.05,8.4722,359,-1.015,0.5786,6.0627,30.17,123.03
1900-01-01 08:15:04,61,2.07,8.135,8.3333,358,-1.039,0.58,6.0503,30.17,123.03
1900-01-01 08:15:16,61,2.5,8.02,8.1389,356,-1.03,0.5814,6.055,30.17,123.03
1900-01-01 08:15:26,61,2.01,8.145,8.1389,359,-1.041,0.5836,6.0493,30.17,123.03
1900-01-01 08:15:36,62,2.12,8.14,8.2778,359,-0.958,0.5782,6.0406,30.17,123.03
1900-01-01 08:15:48,62,1.87,8.155,8.1667,359,-0.95,0.5738,6.0447,30.17,123.03
1900-01-01 08:15:58,61,2.17,8.135,8.1389,356,-0.95,0.5782,6.0447,30.17,123.03
1900-01-01 08:16:08,62,1.93,8.215,8.1111,358,-0.951,0.5816,6.0442,30.17,123.03
1900-01-01 08:16:18,61,2.25,8.095,8.0833,358,-0.964,0.5729,6.0375,30.17,123.03
1900-01-01 08:16:30,61,1.99,8.135,7.9167,359,-0.846,0.5766,6.0467,30.17,123.03
1900-01-01 08:16:40,62,1.76,8.25,7.8056,358,-0.946,0.5799,6.0467,30.17,123.03
1900-01-01 08:16:50,62,2.0,8.17,7.9167,356,-0.963,0.5646,6.038,30.17,123.03
1900-01-01 08:17:03,62,2.1,8.18,8.0556,356,-0.952,0.5819,6.0436,30.17,123.03
1900-01-01 08:17:13,62,2.03,8.135,7.8889,359,-0.986,0.5752,6.0262,30.17,123.03
1900-01-01 08:17:23,62,1.77,8.235,7.6944,356,-0.986,0.571,6.0262,30.17,123.03
1900-01-01 08:17:35,61,1.88,8.24,7.8611,358,-0.986,0.5816,6.0262,30.17,123.03
1900-01-01 08:17:45,62,1.89,8.205,8.0833,359,-0.886,0.5743,6.0262,30.17,123.03
1900-01-01 08:17:55,62,1.86,8.18,8.0833,356,-0.986,0.5781,6.0262,30.17,123.03
1900-01-01 08:18:05,62,2.02,8.18,7.8889,353,-0.986,0.5773,6.0262,30.17,123.03
1900-01-01 08:18:17,62,2.23,8.065,7.8611,355,-1.031,0.5763,6.0544,30.18,123.03
1900-01-01 08:18:27,61,1.93,8.175,7.9722,358,-1.051,0.5854,6.0442,30.18,123.03
1900-01-01 08:18:37,62,2.22,8.08,8.0278,356,-1.151,0.582,6.0442,30.18,123.03
1900-01-01 08:18:49,62,2.11,8.085,8.0,356,-1.051,0.5787,6.0442,30.18,123.03
1900-01-01 08:18:59,61,2.04,8.19,7.9167,359,-1.051,0.5807,6.0442,30.18,123.03
1900-01-01 08:19:09,61,2.17,8.085,7.7222,358,-1.151,0.5853,6.0442,30.18,123.03
1900-01-01 08:19:21,61,2.01,8.105,7.7222,356,-1.133,0.581,6.0534,30.18,123.03
1900-01-01 08:19:31,62,2.06,8.13,8.0556,358,-1.127,0.5792,6.0565,30.18,123.03
1900-01-01 08:19:41,61,1.83,8.215,7.9722,359,-1.123,0.5843,6.0586,30.18,123.03
1900-01-01 08:19:51,61,2.14,8.13,7.8889,358,-1.113,0.5791,6.0637,30.18,123.03
1900-01-01 08:20:03,62,2.04,8.12,8.0278,355,-1.125,0.5778,6.0575,30.18,123.03
1900-01-01 08:20:13,62,2.11,8.195,7.8889,355,-1.225,0.5804,6.0575,30.18,123.03
1900-01-01 08:20:23,62,1.9,8.21,7.7778,356,-1.107,0.5727,6.0668,30.18,123.03
1900-01-01 08:20:35,61,2.56,8.0,7.75,355,-1.093,0.5807,6.074,30.18,123.03
1900-01-01 08:20:45,62,2.14,8.14,7.8611,355,-1.088,0.5822,6.0766,30.18,123.02
1900-01-01 08:20:55,61,2.19,8.125,7.9722,356,-1.088,0.5777,6.0766,30.18,123.02
1900-01-01 08:21:07,62,2.01,8.215,8.0278,356,-1.088,0.5788,6.0766,30.18,123.02
1900-01-01 08:21:17,62,2.07,8.135,8.0,358,-1.088,0.5816,6.0766,30.18,123.02
1900-01-01 08:21:27,61,2.0,8.16,7.8333,358,-1.062,0.584,6.0899,30.18,123.02
1900-01-01 08:21:39,62,2.32,8.06,7.6944,0,-1.062,0.5775,6.0899,30.18,123.02
1900-01-01 08:21:49,61,2.08,8.13,7.7778,359,-1.062,0.5745,6.0899,30.18,123.02
1900-01-01 08:21:59,62,2.18,8.13,7.8889,356,-1.035,0.5709,6.1038,30.18,123.02
1900-01-01 08:22:09,62,2.09,8.145,7.8056,0,-1.046,0.5815,6.0982,30.18,123.02
1900-01-01 08:22:21,62,2.01,8.165,7.6111,359,-1.02,0.5857,6.1115,30.18,123.02
1900-01-01 08:22:31,61,1.85,8.155,7.9444,355,-0.932,0.5799,6.1054,30.18,123.02
1900-01-01 08:22:41,62,2.06,8.19,7.8333,358,-1.006,0.58,6.1187,30.18,123.02
1900-01-01 08:22:53,61,2.13,8.185,7.9167,356,-0.893,0.5876,6.1254,30.18,123.02
1900-01-01 08:23:03,61,2.15,8.115,7.8333,355,-0.889,0.5725,6.1275,30.19,123.02
1900-01-01 08:23:13,62,2.11,8.125,7.6389,356,-0.889,0.5764,6.1275,30.19,123.02
1900-01-01 08:23:25,61,2.06,8.15,7.7778,0,-0.985,0.5749,6.1296,30.19,123.02
1900-01-01 08:23:35,61,1.94,8.19,7.9444,356,-0.884,0.5723,6.1301,30.19,123.02
1900-01-01 08:23:45,62,2.12,8.13,7.9444,356,-0.885,0.5746,6.1296,30.19,123.02
1900-01-01 08:23:55,62,1.88,8.21,7.9722,356,-0.888,0.5664,6.128,30.19,123.02
1900-01-01 08:24:07,61,2.19,8.105,8.0556,358,-0.877,0.5729,6.1337,30.19,123.02
1900-01-01 08:24:17,62,2.09,8.145,8.0556,358,-0.886,0.5774,6.129,30.19,123.02
1900-01-01 08:24:27,61,2.27,8.145,8.0556,358,-0.886,0.5725,6.129,30.19,123.02
1900-01-01 08:24:39,61,2.17,8.095,7.8056,359,-0.886,0.573,6.129,30.19,123.02
1900-01-01 08:24:49,62,1.79,8.205,7.8333,358,-0.886,0.5761,6.129,30.19,123.02
1900-01-01 08:24:59,61,1.91,8.185,8.1944,358,-0.886,0.5814,6.129,30.19,123.02
1900-01-01 08:25:11,61,1.95,8.195,8.1389,359,-0.886,0.5834,6.129,30.19,123.02
1900-01-01 08:25:21,61,2.08,8.12,7.9167,358,-0.886,0.5788,6.129,30.19,123.02
1900-01-01 08:25:31,62,1.99,8.155,7.8333,356,-0.866,0.5834,6.1393,30.19,123.02
1900-01-01 08:25:41,62,2.08,8.11,7.6389,356,-0.953,0.5839,6.146,30.19,123.02
