Time,FuelConsumptionRate,FuelConsumption,MEFOInTemp,FCMFODensity,MESFOC_kw,MESFOC_nmile,EngineSpeed,METorque,MEShaftPow,ShipSpdToWater,ShipSpd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,WindDirection,Latitude,Longitude
1900-01-01 19:27:09,95.84260559,1803987.141,73.48281097,893.9902954,441.67099,12.61086941,30,69,217,7.6,6.439,0.0,1.98,8.15,-25.34954453,15.1,51,31.20 N,121.40 E
1900-01-01 19:27:21,91.09191895,1803987.141,73.40468597,894.1603394,417.8528442,12.14558887,30,69,218,7.5,6.439,-0.04,2.0,8.14,-23.70020866,15.2,48,31.20 N,121.40 E
1900-01-01 19:27:31,92.14941406,1803986.5,73.33437347,894.1682739,428.6019287,12.28658867,30,69,215,7.5,6.146,-0.09,2.03,8.125,-23.70020866,16.2,52,31.20 N,121.40 E
1900-01-01 19:27:41,93.53627014,1803986.406,73.30312347,894.161377,437.0853882,12.64003658,30,68,214,7.4,6.135,-0.17,2.01,8.115,-22.0508728,16.4,58,31.20 N,121.40 E
1900-01-01 19:27:53,101.4970093,1803986.453,73.17812347,894.2219238,469.8935547,13.71581173,29,69,216,7.4,6.135,-0.23,1.99,8.125,-26.25952339,15.7,61,31.20 N,121.40 E
1900-01-01 19:28:03,100.6617889,1803986.438,73.13124847,894.5458374,419.4241333,13.60294437,30,76,240,7.4,5.983,-0.26,1.97,8.135,-22.0508728,14.5,58,31.20 N,121.40 E
1900-01-01 19:28:13,100.4691162,1803986.109,73.11562347,894.4396362,392.457489,13.76289272,30,81,256,7.3,5.903,-0.05,1.97,8.135,-20.40153694,14.2,58,31.20 N,121.40 E
1900-01-01 19:28:23,99.84872437,1803986.047,73.09218597,894.4134521,388.516449,13.86787796,30,82,257,7.2,5.876,-0.17,1.99,8.125,-18.75220108,14.6,61,31.20 N,121.40 E
1900-01-01 19:28:35,99.91773987,1803985.797,73.02187347,894.4819946,418.0658569,14.0729208,29,76,239,7.1,5.791,-0.13,2.01,8.125,-21.14089394,14.3,59,31.20 N,121.40 E
1900-01-01 19:28:45,108.6974792,1803985.563,72.99843597,894.5958252,416.4654236,15.30950451,29,84,261,7.1,5.791,-0.17,1.98,8.13,-21.14089394,14.3,62,31.20 N,121.40 E
1900-01-01 19:28:55,101.2624664,1803985.422,72.99843597,894.6593628,370.9247742,14.26231956,30,87,273,7.1,5.707,-0.08,1.99,8.125,-17.10286522,13.7,54,31.20 N,121.40 E
1900-01-01 19:29:07,97.41792297,1803985.172,73.00624847,894.5070801,358.1541138,13.72083378,30,87,272,7.1,5.667,-0.1,1.99,8.125,-17.10286522,14.1,51,31.20 N,121.40 E
1900-01-01 19:29:17,105.8571472,1803985.359,72.96718597,894.5629883,380.7810974,15.12244987,29,89,278,7.0,5.643,-0.1,2.0,8.12,-19.43468475,14.1,55,31.20 N,121.40 E
1900-01-01 19:29:27,103.7501678,1803985.125,72.95156097,894.4802856,356.5297852,14.82145214,30,92,291,7.0,5.596,-0.04,2.0,8.12,-15.4535284,14.4,58,31.20 N,121.40 E
1900-01-01 19:29:39,36.93483734,1803984.625,72.88906097,892.0231323,205.1935425,5.352874756,16,68,180,6.9,5.586,-0.13,1.99,8.125,-113.3828583,14.5,61,31.20 N,121.40 E
1900-01-01 19:29:49,19.94277954,1803984.234,72.51406097,892.5244141,0.0,0.0,0,0,0,6.8,5.4,0.0,0.0,0.0,8888.0,14.4,61,31.20 N,121.40 E
1900-01-01 19:29:59,21.23168945,1803983.938,72.29531097,892.3339233,0.0,0.0,0,0,0,6.8,5.4,0.0,0.0,0.0,8888.0,13.8,55,31.20 N,121.40 E
1900-01-01 19:30:09,24.59534454,1803983.453,72.12343597,892.2974243,0.0,0.0,0,0,0,6.6,5.211,0.0,0.0,0.0,8888.0,13.6,61,31.20 N,121.40 E
1900-01-01 19:30:21,21.91747284,1803983.219,71.89687347,892.4591064,0.0,0.0,0,0,0,6.5,5.211,0.0,0.0,0.0,8888.0,12.3,62,31.20 N,121.40 E
1900-01-01 19:30:31,24.87711334,1803982.828,71.76406097,892.4379883,0.0,0.0,0,0,0,6.4,5.211,0.0,0.0,0.0,8888.0,12.2,47,31.20 N,121.40 E
1900-01-01 19:30:41,25.6907196,1803982.516,71.62343597,892.6109619,0.0,0.0,0,0,0,6.4,5.211,0.0,0.0,0.0,8888.0,13.0,49,31.20 N,121.40 E
1900-01-01 19:30:53,25.52945709,1803981.969,71.47499847,892.6121826,0.0,0.0,0,0,0,6.3,4.842,0.0,0.0,0.0,8888.0,12.6,45,31.20 N,121.40 E
1900-01-01 19:31:03,24.80486298,1803981.797,71.38124847,892.5532837,0.0,0.0,0,0,0,6.2,4.744,0.0,0.0,0.0,8888.0,13.0,47,31.20 N,121.40 E
1900-01-01 19:31:13,23.86003113,1803981.406,71.30312347,892.5316772,0.0,0.0,0,0,0,6.1,4.744,0.0,0.0,0.0,8888.0,12.7,45,31.20 N,121.40 E
1900-01-01 19:31:25,24.41936493,1803980.844,71.18593597,892.5803223,0.0,0.0,9,0,0,6.0,4.744,-0.15,2.0,8.08,8888.0,13.9,56,31.20 N,121.40 E
1900-01-01 19:31:35,19.83109283,1803980.547,71.09999847,892.847229,0.0,0.0,8,0,0,5.8,4.744,-0.11,1.99,8.085,8888.0,13.4,65,31.20 N,121.40 E
1900-01-01 19:31:45,22.80529785,1803980.063,71.05312347,892.7650146,0.0,0.0,8,-65,0,5.8,4.382,-0.11,2.01,8.075,8888.0,13.0,65,31.20 N,121.40 E
1900-01-01 19:31:55,21.19993591,1803979.734,71.02968597,892.7937012,0.0,0.0,7,-67,0,5.7,4.382,-0.08,2.01,8.075,8888.0,12.7,65,31.20 N,121.40 E
1900-01-01 19:32:07,20.4974823,1803979.422,71.01406097,892.8189697,0.0,0.0,5,-70,0,5.7,4.227,-0.12,2.0,8.07,8888.0,13.2,61,31.20 N,121.40 E
1900-01-01 19:32:17,24.8591156,1803979.125,71.00624847,892.7376709,0.0,0.0,-2,-71,0,5.6,4.227,-0.13,2.01,8.065,8888.0,12.5,58,31.20 N,121.40 E
1900-01-01 19:32:27,23.54843903,1803978.703,70.98281097,892.7543945,0.0,0.0,-2,-73,0,5.5,4.007,-0.13,2.02,8.06,8888.0,11.6,61,31.20 N,121.40 E
1900-01-01 19:32:39,20.65032196,1803978.234,70.90468597,892.7875366,0.0,0.0,3,-73,0,5.4,3.913,-0.17,2.01,8.065,8888.0,12.0,59,31.20 N,121.40 E
1900-01-01 19:32:49,26.4828949,1803977.75,70.85781097,892.6889038,0.0,0.0,0,-80,0,5.3,3.9,-0.16,2.01,8.055,8888.0,11.7,58,31.20 N,121.40 E
1900-01-01 19:32:59,21.26147461,1803977.516,70.79531097,892.7446289,0.0,0.0,0,-84,0,5.1,3.9,-0.15,2.02,8.06,8888.0,10.6,47,31.20 N,121.40 E
1900-01-01 19:33:11,21.00783539,1803977.203,70.67031097,892.9279175,0.0,0.0,0,-83,0,5.1,3.687,-0.13,2.02,8.05,8888.0,12.2,51,31.20 N,121.40 E
1900-01-01 19:33:21,22.89060211,1803976.813,70.53749847,893.1731567,0.0,0.0,0,-82,0,4.9,3.549,-0.19,2.02,8.05,8888.0,12.3,59,31.20 N,121.40 E
1900-01-01 19:33:31,23.314888,1803976.391,70.49843597,893.1203613,0.0,0.0,0,-82,0,4.9,3.533,-0.2,2.01,8.045,8888.0,12.1,58,31.20 N,121.40 E
1900-01-01 19:33:43,21.21882629,1803976.078,70.42031097,893.1063843,0.0,0.0,0,-77,0,4.8,3.533,-0.15,2.02,8.04,8888.0,11.8,63,31.20 N,121.40 E
1900-01-01 19:33:53,23.61501312,1803975.594,70.31093597,893.2498169,0.0,0.0,0,-75,0,4.8,3.533,-0.11,2.02,8.04,8888.0,12.3,66,31.20 N,121.40 E
1900-01-01 19:34:03,25.24715424,1803975.453,70.21718597,893.3978882,0.0,0.0,0,-75,0,4.6,3.211,-0.12,2.02,8.04,8888.0,12.0,65,31.20 N,121.40 E
1900-01-01 19:34:13,23.39997101,1803974.969,70.17031097,893.3870239,0.0,0.0,0,-73,0,4.6,3.211,-0.12,2.03,8.035,8888.0,11.6,52,31.20 N,121.40 E
1900-01-01 19:34:26,26.73014069,1803974.469,70.06093597,893.6940918,0.0,0.0,0,-73,0,4.4,3.062,-0.11,2.03,8.035,8888.0,11.3,51,31.20 N,121.40 E
1900-01-01 19:34:36,25.5506897,1803974.156,69.99062347,893.5861206,0.0,0.0,0,-71,0,4.3,3.062,-0.08,2.04,8.03,8888.0,11.5,61,31.20 N,121.40 E
1900-01-01 19:34:46,27.35093689,1803973.766,69.92812347,893.7158203,0.0,0.0,0,-71,0,4.2,3.062,-0.09,2.04,8.03,8888.0,12.4,63,31.20 N,121.40 E
1900-01-01 19:34:58,30.21917725,1803973.516,69.84218597,893.7929077,0.0,0.0,0,-70,0,4.1,2.711,-0.1,2.05,8.025,8888.0,12.3,61,31.20 N,121.40 E
1900-01-01 19:35:08,27.62906647,1803973.047,69.77187347,893.8532715,0.0,0.0,0,-70,0,4.0,2.676,-0.1,2.06,8.02,8888.0,12.7,54,31.20 N,121.40 E
1900-01-01 19:35:18,25.21253204,1803972.734,69.72499847,893.7930298,0.0,0.0,0,-70,0,4.0,2.567,-0.11,2.04,8.02,8888.0,12.9,55,31.20 N,121.40 E
1900-01-01 19:35:30,25.60248566,1803972.484,69.63906097,894.0071411,0.0,0.0,0,-70,0,4.0,2.505,-0.1,2.05,8.015,8888.0,13.8,48,31.20 N,121.40 E
1900-01-01 19:35:40,27.23449707,1803972.094,69.58437347,893.9978638,0.0,0.0,0,-70,0,3.9,2.392,-0.09,2.06,8.01,8888.0,13.8,47,31.20 N,121.40 E
1900-01-01 19:35:50,28.84468079,1803971.625,69.50624847,894.1464844,0.0,0.0,0,-70,0,3.7,2.392,-0.11,2.06,8.01,8888.0,13.8,51,31.20 N,121.40 E
1900-01-01 19:36:00,25.00811768,1803971.313,69.44374847,894.2625122,0.0,0.0,0,-70,0,3.6,2.275,-0.11,2.06,8.01,8888.0,14.0,52,31.20 N,121.40 E
1900-01-01 19:36:12,27.94774628,1803970.813,69.39687347,894.1416016,0.0,0.0,0,-70,0,3.6,2.275,-0.13,2.06,8.01,8888.0,13.8,47,31.20 N,121.40 E
1900-01-01 19:36:22,30.23879242,1803970.422,69.31093597,894.2566528,0.0,0.0,0,-70,0,3.6,2.135,-0.1,2.06,8.01,8888.0,13.5,56,31.20 N,121.40 E
1900-01-01 19:36:32,24.35133362,1803970.203,69.24843597,894.3873291,0.0,0.0,0,-70,0,3.5,2.111,-0.11,2.07,8.005,8888.0,13.3,52,31.20 N,121.40 E
1900-01-01 19:36:44,28.54789734,1803969.703,69.17812347,894.3043213,0.0,0.0,0,-69,0,3.4,2.111,-0.1,2.06,8.0,8888.0,12.9,61,31.20 N,121.40 E
1900-01-01 19:36:54,27.52309418,1803969.219,69.13124847,894.2905273,0.0,0.0,0,-69,0,3.4,2.111,-0.11,2.05,8.005,8888.0,12.7,59,31.20 N,121.40 E
1900-01-01 19:37:04,24.18187714,1803969.016,69.06874847,894.3927612,0.0,0.0,0,-69,0,3.3,1.93,-0.08,2.07,8.005,8888.0,13.0,56,31.20 N,121.40 E
1900-01-01 19:37:16,50.09243774,1803968.766,68.94374847,894.1651001,0.0,0.0,17,-69,0,3.3,1.93,-0.1,2.07,7.995,8888.0,14.6,54,31.20 N,121.40 E
1900-01-01 19:37:26,263.3218079,1803969.109,69.07656097,896.6345215,297.8753357,82.28806305,35,243,884,3.2,1.93,-0.1,2.09,7.995,54.76106644,14.7,59,31.20 N,121.40 E
1900-01-01 19:37:36,267.5262756,1803969.266,69.21718597,896.8668213,306.4447632,81.06856537,35,249,873,3.3,1.979,-0.06,2.1,8.0,53.34735107,14.4,63,31.20 N,121.39 E
1900-01-01 19:37:46,162.0165863,1803969.359,69.25624847,897.37677,278.3790283,47.65193558,28,191,582,3.4,2.021,-0.08,2.08,8.0,39.91704178,15.2,63,31.20 N,121.39 E
1900-01-01 19:37:58,148.2883453,1803969.297,69.37343597,897.484375,285.7193604,43.61421967,29,165,519,3.4,2.144,-0.11,2.08,8.0,41.98886871,14.9,65,31.20 N,121.39 E
1900-01-01 19:38:08,145.2892151,1803969.453,69.23281097,897.3640747,283.2148438,41.51120377,30,164,513,3.5,2.144,-0.12,2.07,8.005,42.27323532,14.8,68,31.20 N,121.39 E
1900-01-01 19:38:18,148.20401,1803969.313,69.05312347,897.645874,283.3728638,42.34400177,30,167,523,3.5,2.244,-0.09,2.08,8.01,42.27323532,14.9,62,31.20 N,121.39 E
1900-01-01 19:38:30,148.0962524,1803969.297,68.83437347,897.911499,281.0175476,42.31321335,30,167,527,3.5,2.289,-0.09,2.08,8.01,42.27323532,14.5,62,31.20 N,121.39 E
1900-01-01 19:38:40,143.3233032,1803969.391,68.74062347,897.9942627,282.1324768,39.81202698,29,162,508,3.6,2.311,-0.07,2.06,8.01,38.57644653,14.0,68,31.20 N,121.39 E
1900-01-01 19:38:50,45.72926331,1803969.0,68.98281097,895.7310181,185.8913116,12.70257282,8,120,246,3.6,2.311,-0.09,2.07,8.005,-122.6603775,13.8,69,31.20 N,121.39 E
1900-01-01 19:39:02,23.27618408,1803968.688,68.78749847,895.3834229,0.0,0.0,1,67,0,3.6,2.311,-0.14,2.06,8.01,8888.0,13.7,55,31.20 N,121.39 E
1900-01-01 19:39:12,21.61240387,1803968.109,68.68593597,895.3259888,0.0,0.0,0,16,0,3.6,2.246,-0.11,2.05,8.015,8888.0,12.8,52,31.20 N,121.39 E
1900-01-01 19:39:22,23.84899139,1803967.906,68.56093597,895.3644409,0.0,0.0,0,-33,0,3.6,2.246,-0.12,2.05,8.015,8888.0,12.0,56,31.20 N,121.39 E
1900-01-01 19:39:34,23.1486969,1803967.516,68.49062347,895.1466675,0.0,0.0,0,-19,0,3.6,2.246,-0.11,2.05,8.005,8888.0,12.2,58,31.20 N,121.39 E
1900-01-01 19:39:44,21.71658325,1803967.266,68.39687347,895.2179565,0.0,0.0,0,-18,0,3.5,2.246,-0.09,2.04,8.01,8888.0,12.8,56,31.20 N,121.39 E
1900-01-01 19:39:54,19.16309357,1803966.625,68.32656097,895.2318115,0.0,0.0,0,-18,0,3.5,2.023,-0.09,2.05,8.005,8888.0,13.7,55,31.20 N,121.39 E
1900-01-01 19:40:04,24.97298431,1803966.484,68.24062347,895.3845825,0.0,0.0,0,-18,0,3.4,1.948,-0.11,2.05,8.005,8888.0,12.8,56,31.20 N,121.39 E
1900-01-01 19:40:16,22.01148987,1803965.922,68.16249847,895.338623,0.0,0.0,0,-18,0,3.3,1.876,-0.1,2.05,8.005,8888.0,12.8,62,31.20 N,121.39 E
1900-01-01 19:40:26,21.00015259,1803965.531,68.09999847,895.4841309,0.0,0.0,0,-18,0,3.3,1.876,-0.11,2.06,8.0,8888.0,12.3,55,31.20 N,121.39 E
1900-01-01 19:40:36,22.912117,1803965.188,68.06093597,895.446106,0.0,0.0,0,-18,0,3.2,1.755,-0.11,2.05,8.005,8888.0,12.0,61,31.20 N,121.39 E
1900-01-01 19:40:48,25.02910614,1803964.641,67.99843597,895.6262207,0.0,0.0,0,-18,0,3.2,1.671,-0.12,2.06,8.0,8888.0,11.9,61,31.20 N,121.39 E
1900-01-01 19:40:58,22.08050537,1803964.5,68.00624847,895.4418335,0.0,0.0,0,-18,0,3.1,1.671,-0.1,2.06,8.0,8888.0,12.2,61,31.20 N,121.39 E
1900-01-01 19:41:08,26.20762634,1803964.094,68.02968597,895.4915161,0.0,0.0,0,-17,0,3.1,1.671,-0.12,2.06,8.0,8888.0,13.0,55,31.20 N,121.39 E
1900-01-01 19:41:20,26.8505249,1803963.797,68.09218597,895.348938,0.0,0.0,0,-17,0,3.0,1.671,-0.1,2.06,8.0,8888.0,13.3,59,31.20 N,121.39 E
1900-01-01 19:41:30,23.45619202,1803963.203,68.11562347,895.1748047,0.0,0.0,0,-17,0,2.9,1.671,-0.11,2.07,7.995,8888.0,12.7,59,31.20 N,121.39 E
1900-01-01 19:41:40,25.63725281,1803962.813,68.10781097,895.262085,0.0,0.0,0,-17,0,2.9,1.671,-0.11,2.07,7.995,8888.0,13.0,66,31.20 N,121.39 E
1900-01-01 19:41:50,21.81813812,1803962.609,68.09218597,895.1907959,0.0,0.0,0,-17,0,2.9,1.381,-0.09,2.07,7.995,8888.0,13.4,68,31.20 N,121.39 E
1900-01-01 19:42:02,19.75605011,1803962.359,68.02968597,895.3885498,0.0,0.0,0,-17,0,2.9,1.321,-0.11,2.07,7.995,8888.0,12.6,68,31.20 N,121.39 E
1900-01-01 19:42:12,23.91015625,1803961.719,67.95156097,895.3451538,0.0,0.0,0,-17,0,2.9,1.301,-0.11,2.08,7.99,8888.0,13.0,77,31.20 N,121.39 E
1900-01-01 19:42:22,23.44315338,1803961.328,67.89687347,895.4718628,0.0,0.0,0,-17,0,2.8,1.301,-0.14,2.08,7.99,8888.0,12.7,79,31.20 N,121.39 E
1900-01-01 19:42:34,24.42190552,1803961.078,67.83437347,895.578064,0.0,0.0,0,-17,0,2.8,1.22,-0.13,2.07,7.985,8888.0,13.0,75,31.20 N,121.39 E
1900-01-01 19:42:44,27.17860413,1803960.875,67.74843597,895.6942139,0.0,0.0,0,-17,0,2.7,1.14,-0.12,2.06,7.99,8888.0,12.9,82,31.20 N,121.39 E
1900-01-01 19:42:54,19.16777039,1803960.281,67.67812347,895.6795044,0.0,0.0,0,-17,0,2.7,1.14,-0.12,2.07,7.985,8888.0,12.7,77,31.20 N,121.39 E
1900-01-01 19:43:06,24.48510742,1803959.734,67.62343597,895.7246094,0.0,0.0,0,-17,0,2.5,1.037,-0.12,2.07,7.985,8888.0,12.7,79,31.20 N,121.39 E
1900-01-01 19:43:16,22.15716553,1803959.578,67.55312347,895.8001709,0.0,0.0,0,-16,0,2.5,1.037,-0.12,2.07,7.985,8888.0,12.8,65,31.20 N,121.39 E
1900-01-01 19:43:26,27.16899109,1803959.438,67.50624847,895.920105,0.0,0.0,0,-16,0,2.4,0.963,-0.12,2.07,7.985,8888.0,12.7,70,31.20 N,121.39 E
1900-01-01 19:43:36,22.92346191,1803958.797,67.45156097,896.0025635,0.0,0.0,0,-17,0,2.4,0.963,-0.07,2.09,7.975,8888.0,12.2,69,31.20 N,121.39 E
1900-01-01 19:43:49,22.74021149,1803958.297,67.42031097,895.8030396,0.0,0.0,0,-17,0,2.5,0.959,-0.07,2.13,7.965,8888.0,12.4,75,31.20 N,121.39 E
1900-01-01 19:43:59,27.7747879,1803958.156,67.38124847,895.97052,0.0,0.0,0,-17,0,2.5,0.974,-0.08,2.16,7.96,8888.0,11.8,65,31.20 N,121.39 E
1900-01-01 19:44:09,25.31855774,1803957.953,67.33437347,895.8953247,0.0,0.0,0,-17,0,2.5,0.98,-0.1,2.17,7.955,8888.0,11.6,63,31.20 N,121.39 E
1900-01-01 19:44:21,209.4116821,1803958.188,67.40468597,898.2511597,222.7783813,87.25486755,34,262,940,2.4,0.98,-0.07,2.15,7.955,65.07288361,11.3,69,31.20 N,121.39 E
1900-01-01 19:44:31,287.2784119,1803958.344,67.63906097,898.0731812,288.7220154,114.9113617,35,286,995,2.5,1.052,-0.07,2.12,7.96,64.6570816,12.6,68,31.20 N,121.39 E
1900-01-01 19:44:41,129.5026855,1803958.188,67.78749847,897.9481812,248.0894318,49.80872345,10,191,522,2.6,1.052,-0.07,2.09,7.985,-28.64821625,11.7,75,31.20 N,121.39 E
1900-01-01 19:44:53,24.55476379,1803957.938,67.74062347,896.4318848,0.0,0.0,0,121,0,2.6,1.052,-0.13,2.06,7.99,8888.0,11.2,63,31.20 N,121.39 E
1900-01-01 19:45:03,22.17717743,1803957.734,67.59999847,896.6147461,0.0,0.0,0,3,0,2.6,1.165,-0.15,2.08,7.98,8888.0,11.1,73,31.20 N,121.39 E
1900-01-01 19:45:13,24.93681335,1803957.094,67.42812347,896.4866333,0.0,0.0,0,-15,0,2.6,1.146,-0.09,2.08,7.98,8888.0,11.0,73,31.20 N,121.39 E
1900-01-01 19:45:25,22.20553589,1803956.688,67.20937347,896.6391602,0.0,0.0,0,-12,0,2.6,1.146,-0.15,2.09,7.975,8888.0,10.2,73,31.20 N,121.39 E
1900-01-01 19:45:35,24.23514557,1803956.438,66.96718597,896.5926514,0.0,0.0,0,-9,0,2.6,1.146,-0.12,2.09,7.965,8888.0,11.1,69,31.20 N,121.39 E
1900-01-01 19:45:45,22.56297302,1803956.234,66.81093597,896.8087769,0.0,0.0,0,-9,0,2.6,1.006,-0.13,2.1,7.97,8888.0,11.2,65,31.20 N,121.39 E
1900-01-01 19:45:55,21.16413116,1803955.656,66.61562347,896.9769897,0.0,0.0,0,-9,0,2.5,1.006,-0.11,2.11,7.965,8888.0,11.1,56,31.20 N,121.39 E
1900-01-01 19:46:07,195.585083,1803955.906,66.49843597,899.5858765,217.5584869,78.23403168,34,253,899,2.5,0.937,-0.07,2.12,7.95,63.61758423,11.9,61,31.20 N,121.39 E
1900-01-01 19:46:17,291.8149414,1803956.328,66.92812347,899.2620239,256.427887,116.725975,34,300,1138,2.5,0.937,-0.09,2.14,7.96,63.61758423,11.7,70,31.20 N,121.39 E
1900-01-01 19:46:27,129.237442,1803956.094,67.27968597,897.9631958,208.7842407,49.706707,23,212,619,2.6,1.127,-0.1,2.14,7.96,44.06599426,11.3,70,31.20 N,121.39 E
1900-01-01 19:46:39,73.84388733,1803956.078,67.55312347,897.1868896,337.1867065,27.34958839,23,94,219,2.7,1.165,-0.13,2.13,7.955,41.9146843,10.9,65,31.20 N,121.39 E
1900-01-01 19:46:49,72.1791687,1803955.688,67.53749847,897.2943726,307.1453857,26.7330246,23,98,235,2.7,1.171,-0.13,2.12,7.96,41.9146843,11.2,58,31.20 N,121.39 E
1900-01-01 19:46:59,45.08183289,1803955.625,67.56874847,896.8165283,331.4840698,16.69697571,7,76,136,2.7,1.185,-0.12,2.13,7.965,-90.85175323,11.7,54,31.20 N,121.39 E
1900-01-01 19:47:11,22.33083344,1803955.125,67.22499847,897.0855103,0.0,0.0,0,1,0,2.7,1.185,-0.13,2.12,7.96,8888.0,11.7,59,31.20 N,121.39 E
1900-01-01 19:47:21,23.1187973,1803954.891,66.94374847,897.2531128,0.0,0.0,0,-37,0,2.6,1.123,-0.12,2.12,7.96,8888.0,11.9,63,31.20 N,121.39 E
1900-01-01 19:47:31,22.96876526,1803954.5,66.70156097,897.4622803,0.0,0.0,0,-50,0,2.4,1.123,-0.1,2.12,7.96,8888.0,11.7,66,31.20 N,121.39 E
1900-01-01 19:47:41,22.93346405,1803954.188,66.52187347,897.3388062,0.0,0.0,0,-48,0,2.3,1.123,-0.09,2.12,7.96,8888.0,11.3,72,31.20 N,121.39 E
1900-01-01 19:47:53,20.9327774,1803953.625,66.38124847,897.3048096,0.0,0.0,0,-45,0,2.2,1.123,-0.1,2.11,7.955,8888.0,10.8,79,31.20 N,121.39 E
1900-01-01 19:48:03,20.36663818,1803953.156,66.29531097,897.2346191,0.0,0.0,0,-44,0,2.2,0.951,-0.1,2.12,7.95,8888.0,10.7,79,31.20 N,121.39 E
1900-01-01 19:48:13,21.22745514,1803953.0,66.25624847,897.2843018,0.0,0.0,0,-44,0,2.1,0.951,-0.09,2.12,7.95,8888.0,10.9,76,31.20 N,121.39 E
1900-01-01 19:48:25,22.45790863,1803952.5,66.31874847,896.9125366,0.0,0.0,0,-44,0,2.1,0.893,-0.09,2.12,7.95,8888.0,10.4,72,31.20 N,121.39 E
1900-01-01 19:48:35,23.0825119,1803952.188,66.36562347,896.8074951,0.0,0.0,0,-44,0,2.1,0.893,-0.09,2.12,7.95,8888.0,11.3,73,31.20 N,121.39 E
1900-01-01 19:48:45,20.53990173,1803951.719,66.40468597,896.6864014,0.0,0.0,0,-44,0,2.1,0.893,-0.07,2.11,7.955,8888.0,11.7,69,31.20 N,121.39 E
1900-01-01 19:48:57,128.078949,1803951.891,66.34999847,899.7403564,346.1593323,64.03947449,33,106,370,2.0,0.786,-0.04,2.13,7.945,70.0120697,12.1,70,31.20 N,121.39 E
1900-01-01 19:49:07,302.7998047,1803952.297,67.01406097,898.5412598,275.022522,159.3683167,35,292,1101,1.9,0.786,-0.03,2.14,7.94,73.13938141,12.2,58,31.20 N,121.39 E
1900-01-01 19:49:17,195.8807373,1803952.469,67.17031097,899.0628662,220.5864105,93.27654266,27,260,888,2.1,0.879,-0.05,2.14,7.94,61.51549149,12.0,62,31.20 N,121.39 E
1900-01-01 19:49:27,126.3560638,1803952.234,67.09999847,899.0771484,255.2647705,57.43457413,28,165,495,2.2,0.879,-0.1,2.15,7.945,61.12279129,11.7,69,31.20 N,121.39 E
1900-01-01 19:49:39,30.63909149,1803951.984,67.21718597,897.2860107,0.0,0.0,2,107,0,2.3,0.99,-0.1,2.12,7.95,8888.0,10.6,58,31.20 N,121.39 E
1900-01-01 19:49:49,20.43811798,1803951.594,66.92031097,897.5849609,0.0,0.0,0,59,0,2.4,0.99,-0.06,2.13,7.955,8888.0,10.5,51,31.20 N,121.39 E
1900-01-01 19:49:59,23.41101074,1803951.281,66.59218597,897.710022,0.0,0.0,0,12,0,2.4,0.925,-0.09,2.12,7.95,8888.0,11.1,52,31.20 N,121.39 E
1900-01-01 19:50:11,20.03307343,1803950.969,66.34218597,897.7052612,0.0,0.0,0,-12,0,2.4,0.883,-0.07,2.12,7.95,8888.0,11.2,69,31.20 N,121.39 E
1900-01-01 19:50:21,24.84809113,1803950.578,66.16249847,897.7763062,0.0,0.0,0,-11,0,2.3,0.883,-0.07,2.12,7.95,8888.0,10.5,69,31.20 N,121.39 E
1900-01-01 19:50:31,23.31866455,1803950.094,66.02187347,897.635376,0.0,0.0,0,-10,0,2.3,0.883,-0.06,2.12,7.95,8888.0,10.0,66,31.20 N,121.39 E
1900-01-01 19:50:43,20.1169281,1803949.594,65.82656097,897.8297119,0.0,0.0,0,-10,0,2.2,0.814,-0.11,2.11,7.945,8888.0,10.7,68,31.20 N,121.39 E
1900-01-01 19:50:53,189.9649658,1803949.766,65.74843597,900.5012207,756.8325195,90.4595108,33,74,251,2.1,0.797,-0.07,2.13,7.935,68.51267242,11.1,70,31.20 N,121.39 E
1900-01-01 19:51:03,306.3234863,1803950.359,66.38124847,900.1292725,287.088562,145.8683319,33,282,1067,2.1,0.797,-0.01,2.17,7.935,68.51267242,11.1,79,31.20 N,121.39 E
1900-01-01 19:51:15,179.9598389,1803950.438,66.80312347,898.9880371,246.1830902,85.69515991,25,234,731,2.1,0.843,-0.02,2.16,7.95,58.43672943,11.5,80,31.20 N,121.39 E
1900-01-01 19:51:25,40.93029022,1803949.875,67.14687347,897.3017578,215.4225769,18.6046772,3,106,190,2.2,0.877,-0.12,2.12,7.96,-262.8539429,11.2,76,31.20 N,121.39 E
1900-01-01 19:51:35,20.69024658,1803949.563,67.04531097,897.3065186,0.0,0.0,1,14,0,2.3,0.875,-0.12,2.1,7.96,8888.0,11.3,73,31.20 N,121.39 E
1900-01-01 19:51:45,21.0044632,1803949.422,66.84218597,897.5393066,0.0,0.0,0,-48,0,2.2,0.875,-0.13,2.09,7.965,8888.0,11.5,69,31.20 N,121.39 E
1900-01-01 19:51:57,21.21162415,1803948.922,66.56874847,897.6342163,0.0,0.0,0,-46,0,2.1,0.796,-0.13,2.07,7.975,8888.0,10.8,75,31.20 N,121.39 E
1900-01-01 19:52:07,21.16470337,1803948.438,66.41249847,897.5596924,0.0,0.0,0,-43,0,2.0,0.796,-0.1,2.06,7.97,8888.0,11.4,79,31.20 N,121.39 E
